File,Key,Value
Discord\Discord.NB.xaml,Discord.StatementText25,På sporet av tapte riker
Discord\Discord.NB.xaml,Discord.StatementText26,Drømmereisen mellom stjernene
Discord\Discord.NB.xaml,Discord.StatementText27,Magiske nattskapninger
Discord\Discord.NB.xaml,Discord.StatementText28,Starten på en uendelig fortelling
Discord\Discord.NB.xaml,Discord.StatementText29,Fargerike ballonger som stiger til himmelen
Discord\Discord.NB.xaml,Discord.StatementText30,Mystisk nattsky
Discord\Discord.NB.xaml,Discord.StatementText31,Drømmestien til det tapte kongeriket
Discord\Discord.NB.xaml,Discord.StatementText32,Porten til ukjente riker
Discord\Discord.NB.xaml,Discord.StatementText33,Dans i armene til tiden
Discord\Discord.NB.xaml,Discord.StatementText34,Historier begravd i natten
Discord\Discord.NB.xaml,Discord.StatementText35,Magisk speilverden
Discord\Discord.NB.xaml,Discord.StatementText36,Reise ved portene av uendeligheten
Discord\Discord.NB.xaml,Discord.StatementText37,Nattreisen til drømmejegeren
Discord\Discord.NB.xaml,Discord.StatementText38,Drømmen om en krystallby
Discord\Discord.NB.xaml,Discord.StatementText39,Stjerner som skinner i mørket
Discord\Discord.NB.xaml,Discord.StatementText40,Mystisk natt bak stjernene
Discord\Discord.NB.xaml,Discord.StatementText41,Mystiske måneskinnsfortellinger
Discord\Discord.NB.xaml,Discord.StatementText42,Ved terskelen til ukjente verdener
Discord\Discord.NB.xaml,Discord.StatementText43,Mystiske veier på magisk natt
Discord\Discord.NB.xaml,Discord.StatementText44,Drømmende ballonger som stiger til himmelen
Discord\Discord.NB.xaml,Discord.StatementText45,Drømmestien under stjernene
Discord\Discord.NB.xaml,Discord.StatementText46,Den skjulte byen ved stjernebredden
Discord\Discord.NB.xaml,Discord.StatementText47,Eventyret bak tåkefjellet
Discord\Discord.NB.xaml,Discord.StatementText48,Stjernespekket natt i mørket
Launcher\Launcher.NB.xaml,Launcher.WallCustomizeText,Tilpass Bakgrunnen
Launcher\Launcher.NB.xaml,Launcher.CreateLogText,Opprett Loggfiler
Launcher\Launcher.NB.xaml,Launcher.ExitText,Avslutt
Launcher\Launcher.NB.xaml,Launcher.OpenReportText,Rapporter et Problem
Launcher\Launcher.NB.xaml,Launcher.OpenText,Åpne Sucrose
Launcher\Launcher.NB.xaml,Launcher.ReportText,Feilmelding
Launcher\Launcher.NB.xaml,Launcher.ReportWindowTitle,Sucrose Diagnose
Launcher\Launcher.NB.xaml,Launcher.SaveDialogFilter,ZIP-filer (*.zip)|*.zip|Alle filer (*.*)|*.*
Launcher\Launcher.NB.xaml,Launcher.SaveDialogTitle,Lagre Loggfil
Launcher\Launcher.NB.xaml,Launcher.SettingText,Innstillinger
Launcher\Launcher.NB.xaml,Launcher.TrayText,Sucrose Wallpaper Engine
Launcher\Launcher.NB.xaml,Launcher.WallChangeText,Endre Bakgrunn
Launcher\Launcher.NB.xaml,Launcher.WallCloseText,Lukk Bakgrunn
Launcher\Launcher.NB.xaml,Launcher.WallOpenText,Åpne Bakgrunn
Launcher\Launcher.NB.xaml,Launcher.WallStartText,Start Bakgrunn
Launcher\Launcher.NB.xaml,Launcher.WallStopText,Stopp Bakgrunn
Launcher\Launcher.NB.xaml,Launcher.UpdateText,Sjekk for Oppdateringer
Launcher\Launcher.NB.xaml,,
Launcher\Launcher.NB.xaml,Launcher.UpdateText.Done,Oppdateringer er klare
Launcher\Launcher.NB.xaml,Launcher.UpdateText.Check,Sjekker Oppdateringer
Launcher\Launcher.NB.xaml,Launcher.UpdateText.Progress,Oppdateringsframgang {0}
Portal\Portal.NB.xaml,Base64,ICAgIDxSZXNvdXJjZURpY3Rpb25hcnkuTWVyZ2VkRGljdGlvbmFyaWVzPg0KICAgICAgICA8UmVzb3VyY2VEaWN0aW9uYXJ5IFNvdXJjZT0iQXJlYS9Qb3J0YWwuQXJlYS5OQi54YW1sIiAvPg0KICAgICAgICA8UmVzb3VyY2VEaWN0aW9uYXJ5IFNvdXJjZT0iRW51bS9Qb3J0YWwuRW51bS5OQi54YW1sIiAvPg0KICAgICAgICA8UmVzb3VyY2VEaWN0aW9uYXJ5IFNvdXJjZT0iQ2F0ZWdvcnkvUG9ydGFsLkNhdGVnb3J5Lk5CLnhhbWwiIC8+DQogICAgICAgIDxSZXNvdXJjZURpY3Rpb25hcnkgU291cmNlPSJDb250cm9scy9Qb3J0YWwuQ29udHJvbHMuTkIueGFtbCIgLz4NCiAgICAgICAgPFJlc291cmNlRGljdGlvbmFyeSBTb3VyY2U9IlN0b3JlUGFnZS9Qb3J0YWwuU3RvcmVQYWdlLk5CLnhhbWwiIC8+DQogICAgICAgIDxSZXNvdXJjZURpY3Rpb25hcnkgU291cmNlPSJNYWluV2luZG93L1BvcnRhbC5NYWluV2luZG93Lk5CLnhhbWwiIC8+DQogICAgICAgIDxSZXNvdXJjZURpY3Rpb25hcnkgU291cmNlPSJMaWJyYXJ5UGFnZS9Qb3J0YWwuTGlicmFyeVBhZ2UuTkIueGFtbCIgLz4NCiAgICAgICAgPFJlc291cmNlRGljdGlvbmFyeSBTb3VyY2U9IlNldHRpbmdQYWdlL1BvcnRhbC5TZXR0aW5nUGFnZS5OQi54YW1sIiAvPg0KICAgIDwvUmVzb3VyY2VEaWN0aW9uYXJ5Lk1lcmdlZERpY3Rpb25hcmllcz4=
Property\Property.NB.xaml,Property.WindowTitle,Sucrose Property
Property\Property.NB.xaml,,
Property\Property.NB.xaml,Property.DeleteTip,Slett kopi
Property\Property.NB.xaml,Property.RefreshTip,Oppdater grensesnitt
Property\Property.NB.xaml,Property.RestoreTip,Gjenopprett standard
Property\Property.NB.xaml,,
Property\Property.NB.xaml,Property.Type.NotSupport,Kontrolltypen '{0}' støttes ikke.
Property\Property.NB.xaml,,
Property\Property.NB.xaml,Property.ColorPicker.Color,Farge
Property\Property.NB.xaml,Property.ColorPicker.Cancel,Avbryt
Property\Property.NB.xaml,Property.ColorPicker.Confirm,Bekreft
Property\Property.NB.xaml,Property.ColorPicker.EyeDropper,Dråpeteller
Property\Property.NB.xaml,Property.ColorPicker.Popup.Title,Sucrose Property Color Picker
Property\Property.NB.xaml,,
Property\Property.NB.xaml,Property.FileDropDown.Tip,Velg en fil
Property\Property.NB.xaml,Property.FileDropDown.Filter,Alle filer (*.*)|*.*
Undo\Undo.NB.xaml,Undo.QuestionTitle,Sucrose Undo
Undo\Undo.NB.xaml,,
Undo\Undo.NB.xaml,Undo.QuestionMessage,Ønsker du virkelig å avinstallere Sucrose Wallpaper Engine?
Update\Update.NB.xaml,Update.HelpText,Løs problemet
Update\Update.NB.xaml,,
Update\Update.NB.xaml,Update.UpdateBox.WindowTitle,Sucrose Oppdatering
Update\Update.NB.xaml,Update.UpdateBox.InstallText,Installer oppdateringen
Update\Update.NB.xaml,,
Update\Update.NB.xaml,Update.InfoBox.WindowTitle,Sucrose Oppdatering
Update\Update.NB.xaml,Update.InfoBox.TextMessage,Melding
Update\Update.NB.xaml,Update.InfoBox.CloseText,Lukk
Update\Update.NB.xaml,,
Update\Update.NB.xaml,Update.InfoBox.TextMessage.Empty,Vi er i øyeblikket på et øyeblikk der oppdateringsfilene er skjult som en tapt juvel. Du kan fortsatt glede deg over opplevelsen med den gjeldende versjonen.
Update\Update.NB.xaml,Update.InfoBox.TextMessage.Error,"Vi oppdaget en sprekk i veien mens du prøvde å laste ned oppdateringsfilen, og denne reisen endte foreløpig. Fortsett din reise med den gjeldende versjonen, fordi når sprekkene er reparert, venter en sterkere oppdatering på deg."
Update\Update.NB.xaml,Update.InfoBox.TextMessage.Update,"Applikasjonen er allerede med deg i sin nyeste og mest innovative form, akkurat som den siste siden i en bok. Vi er her for å gi deg den beste og mest oppdaterte opplevelsen når som helst."
Update\Update.NB.xaml,Update.InfoBox.TextMessage.Status,Vi er på terskelen til en drøm der oppdateringsfilene ikke er tilgjengelige. Men du kan fortsatt leve drømmen med den gjeldende versjonen.
Update\Update.NB.xaml,Update.InfoBox.TextMessage.Channel,"Den valgte oppdateringskanalen er som en stille skog. Det er for øyeblikket ingen nye oppdateringsinformasjon her. Fortsett reisen med den gjeldende versjonen, for når stillheten brytes, vil vi gi deg mer."
Update\Update.NB.xaml,Update.InfoBox.TextMessage.Extract,"Vi støtte på en hindring fra dypene mens vi prøvde å pakke ut oppdateringsfilen. For nå kan du fortsette reisen med den nåværende versjonen, for vi vil komme tilbake for å finne nye skatter når havet er roligere."
Update\Update.NB.xaml,Update.InfoBox.TextMessage.Network,"Din tilkoblings svakhet er som skyer som dekker solen. Når skyene spres, vil en lysere opplevelse vente på deg."
Update\Update.NB.xaml,Update.InfoBox.TextMessage.Updating,Applikasjonsoppdateringen beveger seg stille som de nye skattene som bølgene bærer til kysten. Disse dyrebare forbedringene samles for deg i bakgrunnen.
Update\Update.NB.xaml,Update.InfoBox.TextMessage.Releases,"Vi opplever øyeblikket når stjernen på oppdateringshimmelen ennå ikke har steget opp. For øyeblikket er det ingen oppdateringsinformasjon tilgjengelig, men du kan fortsatt bruke den gjeldende versjonen som allerede er tilgjengelig."
Update\Update.NB.xaml,Update.InfoBox.TextMessage.Download,"Vi oppdaget at stjernene på himmelen var i feil rekkefølge mens du lastet ned oppdateringsfilen. Fortsett reisen med den gjeldende versjonen, for når stjernene er riktig justert, vil vi gi deg en bedre oppdatering."
Update\Update.NB.xaml,Update.InfoBox.TextMessage.Cancelled,"Nedlasting av oppdateringsfilen ble avbrutt fordi veiene våre plutselig skilte lag. Fortsett reisen med den nåværende versjonen og vær klar for fremtidige oppdateringer, fordi en ny begynnelse alltid er mulig."
Update\Update.NB.xaml,Update.InfoBox.TextMessage.Condition,Vilkårene i oppdateringsfilene ser ut til å mangle nøkkelen som åpner døren. Fortsett reisen med den nåværende versjonen og vær klar for fremtidige oppdateringer.
Watchdog\Watchdog.NB.xaml,Watchdog.HelpButton,Hjelp
Watchdog\Watchdog.NB.xaml,Watchdog.CloseButton,Lukk
Watchdog\Watchdog.NB.xaml,Watchdog.ErrorMessage,Det oppstod en uventet feil:
Watchdog\Watchdog.NB.xaml,Watchdog.ErrorTitle,Feil
Watchdog\Watchdog.NB.xaml,Watchdog.HideButton,Skjul
Watchdog\Watchdog.NB.xaml,Watchdog.ShowButton,Vis
Watchdog\Watchdog.NB.xaml,Watchdog.StackTrace,Stakkspor:
Watchdog\Watchdog.NB.xaml,Watchdog.WindowTitle,Sucrose Watchdog
Wizard\Wizard.NB.xaml,Wizard.WindowTitle,Sucrose Wizard
Wizard\Wizard.NB.xaml,,
Wizard\Wizard.NB.xaml,Wizard.ReloadText,PRØV IGJEN
Wizard\Wizard.NB.xaml,,
Wizard\Wizard.NB.xaml,Wizard.MessageText.Preparing,FORBEREDER NØDVENDIGE FORBEREDELSER
Wizard\Wizard.NB.xaml,,
Wizard\Wizard.NB.xaml,Wizard.MessageText.Temporary,SJEKKER MIDlERTIDIGE LOKASJONER
Wizard\Wizard.NB.xaml,Wizard.MessageText.Temporary.Error,MIDLERTIDIGE LOKASJONER KUNNE IKKE SJEKKES
Wizard\Wizard.NB.xaml,,
Wizard\Wizard.NB.xaml,Wizard.MessageText.Connection,SJEKKER INTERNETTILKOBLING
Wizard\Wizard.NB.xaml,Wizard.MessageText.Connection.None,INGEN INTERNETTILKOBLING
Wizard\Wizard.NB.xaml,Wizard.MessageText.Connection.Error,INTERNETTILKOBLINGEN KUNNE IKKE SJEKKES
Wizard\Wizard.NB.xaml,,
Wizard\Wizard.NB.xaml,Wizard.MessageText.Searching,LETER ETTER NØDVENDIGE FILER
Wizard\Wizard.NB.xaml,Wizard.MessageText.Searching.Not,NØDVENDIGE FILER IKKE FUNNET
Wizard\Wizard.NB.xaml,Wizard.MessageText.Searching.Error,NØDVENDIGE FILER KUNNE IKKE SØKES ETTER
Wizard\Wizard.NB.xaml,,
Wizard\Wizard.NB.xaml,Wizard.MessageText.Listing,HENTER DE NØDVENDIGE LISTENE
Wizard\Wizard.NB.xaml,Wizard.MessageText.Listing.Empty,NØDVENDIGE LISTENE ER TOMME
Wizard\Wizard.NB.xaml,Wizard.MessageText.Listing.Error,NØDVENDIGE LISTENE KUNNE IKKE MOTTAS
Wizard\Wizard.NB.xaml,,
Wizard\Wizard.NB.xaml,Wizard.MessageText.Filtering,LISTENE BLIR FILTRERT
Wizard\Wizard.NB.xaml,Wizard.MessageText.Filtering.Not,LISTENE KAN IKKE FILTRERES
Wizard\Wizard.NB.xaml,Wizard.MessageText.Filtering.Error,LISTENE KUNNE IKKE FILTRERES
Wizard\Wizard.NB.xaml,,
Wizard\Wizard.NB.xaml,Wizard.MessageText.Downloading,NEDLASTING AV NØDVENDIGE FILER
Wizard\Wizard.NB.xaml,Wizard.MessageText.Downloading.Error,NØDVENDIGE FILER KUNNE IKKE LASTES NED
Wizard\Wizard.NB.xaml,Wizard.MessageText.Downloading.Complete.Cancel,NEDLASTINGEN AV DEN NØDVENDIGE FILEN BLE AVBRUTT
Wizard\Wizard.NB.xaml,Wizard.MessageText.Downloading.Complete.Error,DET OPPSTO EN FEIL UNDER NEDLASTINGEN AV DEN NØDVENDIGE FILEN
Wizard\Wizard.NB.xaml,,
Wizard\Wizard.NB.xaml,Wizard.MessageText.Extracting,EKSTRAHERER DEN NEDLASTEDE FILEN
Wizard\Wizard.NB.xaml,Wizard.MessageText.Extracting.Executing,DEN EKSTRAHERTE FILEN BLIR UTFØRT
Wizard\Wizard.NB.xaml,Wizard.MessageText.Extracting.Executed,DEN EKSTRAHERTE FILEN HAR BLITT UTFØRT
Wizard\Wizard.NB.xaml,Wizard.MessageText.Extracting.Failed,DEN NEDLASTEDE FILEN MISLYKTES
Wizard\Wizard.NB.xaml,Wizard.MessageText.Extracting.Corrupt,DEN NEDLASTEDE FILEN ER KORRUPT
Wizard\Wizard.NB.xaml,Wizard.MessageText.Extracting.Not,DEN NEDLASTEDE FILEN ER IKKE BRUKBAR
Wizard\Wizard.NB.xaml,Wizard.MessageText.Extracting.Error,DEN NEDLASTEDE FILEN KUNNE IKKE EKSTRAHERES
Portal\Area\Portal.Area.NB.xaml,Portal.Area.Sound,Lyd
Portal\Area\Portal.Area.NB.xaml,Portal.Area.Log,Logg
Portal\Area\Portal.Area.NB.xaml,Portal.Area.Hook,Krok
Portal\Area\Portal.Area.NB.xaml,Portal.Area.Store,Butikk
Portal\Area\Portal.Area.NB.xaml,Portal.Area.Donate,Doner
Portal\Area\Portal.Area.NB.xaml,Portal.Area.System,System
Portal\Area\Portal.Area.NB.xaml,Portal.Area.Cache,Buffer
Portal\Area\Portal.Area.NB.xaml,Portal.Area.Laptop,Bærbar datamaskin
Portal\Area\Portal.Area.NB.xaml,Portal.Area.Support,Støtte
Portal\Area\Portal.Area.NB.xaml,Portal.Area.Reset,Tilbakestill
Portal\Area\Portal.Area.NB.xaml,Portal.Area.Backup,Sikkerhetskopiering
Portal\Area\Portal.Area.NB.xaml,Portal.Area.Priority,Prioritet
Portal\Area\Portal.Area.NB.xaml,Portal.Area.Engines,Motorer
Portal\Area\Portal.Area.NB.xaml,Portal.Area.Update,Oppdatering
Portal\Area\Portal.Area.NB.xaml,Portal.Area.Library,Bibliotek
Portal\Area\Portal.Area.NB.xaml,Portal.Area.Developer,Utvikler
Portal\Area\Portal.Area.NB.xaml,Portal.Area.Extensions,Utvidelser
Portal\Area\Portal.Area.NB.xaml,Portal.Area.SystemResources,Systemressurser
Portal\Area\Portal.Area.NB.xaml,Portal.Area.AppearanceBehavior,Utseende og oppførsel
Portal\Category\Portal.Category.NB.xaml,Portal.Category.All,Alle
Portal\Category\Portal.Category.NB.xaml,,
Portal\Category\Portal.Category.NB.xaml,Portal.Category.Abstract,Abstrakt
Portal\Category\Portal.Category.NB.xaml,Portal.Category.Ambience,Atmosfære
Portal\Category\Portal.Category.NB.xaml,Portal.Category.Animals,Dyr
Portal\Category\Portal.Category.NB.xaml,Portal.Category.Animation,Animasjon
Portal\Category\Portal.Category.NB.xaml,Portal.Category.Anime,Anime
Portal\Category\Portal.Category.NB.xaml,Portal.Category.ArchitectureandBuildings,Arkitektur og Bygninger
Portal\Category\Portal.Category.NB.xaml,Portal.Category.ArtandAbstract,Kunst og Abstrakt
Portal\Category\Portal.Category.NB.xaml,Portal.Category.Artworks,Kunstverk
Portal\Category\Portal.Category.NB.xaml,Portal.Category.Bard,Skald
Portal\Category\Portal.Category.NB.xaml,Portal.Category.BlackandWhite,Svart og Hvitt
Portal\Category\Portal.Category.NB.xaml,Portal.Category.CartoonandComics,Tegnefilm og Tegneserier
Portal\Category\Portal.Category.NB.xaml,Portal.Category.CitiesandPlaces,Byer og Steder
Portal\Category\Portal.Category.NB.xaml,Portal.Category.CloudsandSkies,Skyer og Himmel
Portal\Category\Portal.Category.NB.xaml,Portal.Category.ColorfulGradients,Fargerike Gradients
Portal\Category\Portal.Category.NB.xaml,Portal.Category.ComicBooks,Tegneseriebøker
Portal\Category\Portal.Category.NB.xaml,Portal.Category.DigitalArt,Digital Kunst
Portal\Category\Portal.Category.NB.xaml,Portal.Category.Dynamic,Dynamisk
Portal\Category\Portal.Category.NB.xaml,Portal.Category.EnchantedForests,Forheksete Skoger
Portal\Category\Portal.Category.NB.xaml,Portal.Category.Fantasy,Fantasi
Portal\Category\Portal.Category.NB.xaml,Portal.Category.FilmandTV,Film og TV
Portal\Category\Portal.Category.NB.xaml,Portal.Category.FoodandDrinks,Mat og Drikke
Portal\Category\Portal.Category.NB.xaml,Portal.Category.Galaxy,Galakse
Portal\Category\Portal.Category.NB.xaml,Portal.Category.Game,Spill
Portal\Category\Portal.Category.NB.xaml,Portal.Category.GeometricPatterns,Geometriske Mønstre
Portal\Category\Portal.Category.NB.xaml,Portal.Category.HolidaysandSeasons,Ferie og Årstider
Portal\Category\Portal.Category.NB.xaml,Portal.Category.HorrorandHalloween,Skrekk og Halloween
Portal\Category\Portal.Category.NB.xaml,Portal.Category.InspirationalQuotes,Inspirerende Sitater
Portal\Category\Portal.Category.NB.xaml,Portal.Category.KidsandCartoon,Barn og Tegnefilm
Portal\Category\Portal.Category.NB.xaml,Portal.Category.Landscape,Landskap
Portal\Category\Portal.Category.NB.xaml,Portal.Category.Lifestyle,Livsstil
Portal\Category\Portal.Category.NB.xaml,Portal.Category.LineArt,Linjekunst
Portal\Category\Portal.Category.NB.xaml,Portal.Category.Medieval,Middelalder
Portal\Category\Portal.Category.NB.xaml,Portal.Category.Minimalist,Minimalistisk
Portal\Category\Portal.Category.NB.xaml,Portal.Category.Music,Musikk
Portal\Category\Portal.Category.NB.xaml,Portal.Category.Nature,Natur
Portal\Category\Portal.Category.NB.xaml,Portal.Category.Nightscapes,Nattlandskap
Portal\Category\Portal.Category.NB.xaml,Portal.Category.PatternsandTextures,Mønstre og Teksturer
Portal\Category\Portal.Category.NB.xaml,Portal.Category.Retro,Retro
Portal\Category\Portal.Category.NB.xaml,Portal.Category.RGB,RGB
Portal\Category\Portal.Category.NB.xaml,Portal.Category.Sky,Himmel
Portal\Category\Portal.Category.NB.xaml,Portal.Category.Space,Rom
Portal\Category\Portal.Category.NB.xaml,Portal.Category.Sports,Sport
Portal\Category\Portal.Category.NB.xaml,Portal.Category.Superheroes,Superhelter
Portal\Category\Portal.Category.NB.xaml,Portal.Category.System,System
Portal\Category\Portal.Category.NB.xaml,Portal.Category.Tavern,Kro
Portal\Category\Portal.Category.NB.xaml,Portal.Category.Technology,Teknologi
Portal\Category\Portal.Category.NB.xaml,Portal.Category.Temple,Tempel
Portal\Category\Portal.Category.NB.xaml,Portal.Category.Time,Tid
Portal\Category\Portal.Category.NB.xaml,Portal.Category.UnderwaterandMarine,Undervanns- og Marine
