Term,Translate,Context,Reference,Comment
Discord.SmallestText3,Las nubes de algodón de azúcar,,Discord\Discord.ES.xaml,
Discord.SmallestText4,Los dragones de pizza congelada,,Discord\Discord.ES.xaml,
Discord.SmallestText5,Los piratas de los hongos brillantes,,Discord\Discord.ES.xaml,
Discord.SmallestText6,Huella Invisible de Unicornio,,Discord\Discord.ES.xaml,
Discord.SmallestText7,Nubes de Polvo de Colores,,Discord\Discord.ES.xaml,
Discord.SmallestText8,Mariposas de Globos Dorados,,Discord\Discord.ES.xaml,
Discord.SmallestText9,Viaje al Cráter de Caramelo,,Discord\Discord.ES.xaml,
Discord.SmallestText10,Porciones de Pizza Voladoras en Cohetes,,Discord\Discord.ES.xaml,
Discord.SmallestText11,Conchas Marinas Bailando con el Sol,,Discord\Discord.ES.xaml,
Discord.SmallestText12,Dedos Estrellados Invisibles,,Discord\Discord.ES.xaml,
Discord.SmallestText13,Baile Submarino en la Niebla,,Discord\Discord.ES.xaml,
Discord.SmallestText14,Migración de Pájaros del Arcoíris,,Discord\Discord.ES.xaml,
Discord.SmallestText15,Camino de la Tormenta de Caramelos,,Discord\Discord.ES.xaml,
Discord.SmallestText16,Galaxia Infinita de Pizza,,Discord\Discord.ES.xaml,
Discord.SmallestText17,Sonrisa del Sol,,Discord\Discord.ES.xaml,
Discord.SmallestText18,Sonrisa Perdida del Estanque Secreto,,Discord\Discord.ES.xaml,
Discord.SmallestText19,Sombra de Pájaros de Ensueño,,Discord\Discord.ES.xaml,
Discord.SmallestText20,Mariposas que se Elevan hacia el Cielo,,Discord\Discord.ES.xaml,
Discord.SmallestText21,Canciones Ocultas detrás de las Estrellas,,Discord\Discord.ES.xaml,
Discord.SmallestText22,Montañas Brumosas del Cuento de Hadas,,Discord\Discord.ES.xaml,
Discord.SmallestText23,El Hada del Bosque Misterioso,,Discord\Discord.ES.xaml,
PASS⦙2,PASS⦙2,Don't Touch,Discord\Discord.ES.xaml,Please don't touch the translation in this line.
Discord.StatementText0,Un universo lleno de caos,,Discord\Discord.ES.xaml,
Discord.StatementText1,En medio de aventuras infinitas,,Discord\Discord.ES.xaml,
Discord.StatementText2,Un mundo extraño y mágico,,Discord\Discord.ES.xaml,
Discord.StatementText3,Desafía los límites de la imaginación,,Discord\Discord.ES.xaml,
Discord.StatementText4,Una realidad fuera de lo común,,Discord\Discord.ES.xaml,
Discord.StatementText5,En las profundidades de la imaginación,,Discord\Discord.ES.xaml,
Discord.StatementText6,Un viaje de descubrimiento mágico,,Discord\Discord.ES.xaml,
Discord.StatementText7,En la puerta de tierras desconocidas,,Discord\Discord.ES.xaml,
Discord.StatementText8,Un mundo de sueños complicado,,Discord\Discord.ES.xaml,
Discord.StatementText9,Una aventura que desafía los límites,,Discord\Discord.ES.xaml,
Discord.StatementText10,Una experiencia dinámica y sorprendente,,Discord\Discord.ES.xaml,
Discord.StatementText11,Dentro de un cuento fantástico,,Discord\Discord.ES.xaml,
Discord.StatementText12,Entre Portales Mágicos,,Discord\Discord.ES.xaml,
Discord.StatementText13,Viaje Nocturno hacia el Cielo,,Discord\Discord.ES.xaml,
Discord.StatementText14,Siguiendo las Huellas del Continente Perdido,,Discord\Discord.ES.xaml,
Discord.StatementText15,Historia de Planetas Desconocidos,,Discord\Discord.ES.xaml,
Discord.StatementText16,Descubrimiento de Universos Paralelos,,Discord\Discord.ES.xaml,
Discord.StatementText17,Entrada a Tierras Legendarias,,Discord\Discord.ES.xaml,
Discord.StatementText18,Realidad Tejida con el Trazo de los Sueños,,Discord\Discord.ES.xaml,
Discord.StatementText19,Un Sueño entre las Estrellas,,Discord\Discord.ES.xaml,
Discord.StatementText20,Detrás de las Puertas del Tiempo,,Discord\Discord.ES.xaml,
Discord.StatementText21,Equipo de Estrellas Brillantes,,Discord\Discord.ES.xaml,
Discord.StatementText22,El Silencioso Grito de lo Desconocido,,Discord\Discord.ES.xaml,
Discord.StatementText23,Un Mundo Fascinante,,Discord\Discord.ES.xaml,
Discord.StatementText24,En la Cima de las Montañas Místicas,,Discord\Discord.ES.xaml,
Discord.StatementText25,Siguiendo las Huellas de Reinos Perdidos,,Discord\Discord.ES.xaml,
Discord.StatementText26,Viaje de Ensueño entre las Estrellas,,Discord\Discord.ES.xaml,
Discord.StatementText27,Criaturas Mágicas de la Noche,,Discord\Discord.ES.xaml,
Discord.StatementText28,Comienzo de un Cuento Infinito,,Discord\Discord.ES.xaml,
Discord.StatementText29,Globos de Colores que se Elevan al Cielo,,Discord\Discord.ES.xaml,
Discord.StatementText30,Cielo Nocturno Misterioso,,Discord\Discord.ES.xaml,
Discord.StatementText31,Reino Perdido en el Camino de los Sueños,,Discord\Discord.ES.xaml,
Discord.StatementText32,Puerta Abierta a Tierras Desconocidas,,Discord\Discord.ES.xaml,
Discord.StatementText33,Baile en el Regazo del Tiempo,,Discord\Discord.ES.xaml,
Discord.StatementText34,Historias Sumergidas en la Noche,,Discord\Discord.ES.xaml,
Discord.StatementText35,Mundo Mágico del Espejo,,Discord\Discord.ES.xaml,
Discord.StatementText36,Viaje en las Puertas de la Eternidad,,Discord\Discord.ES.xaml,
Discord.StatementText37,Viaje Nocturno del Cazador de Sueños,,Discord\Discord.ES.xaml,
Discord.StatementText38,Sueño de la Ciudad de Cristal,,Discord\Discord.ES.xaml,
Discord.StatementText39,Estrellas Brillantes en la Oscuridad,,Discord\Discord.ES.xaml,
Discord.StatementText40,Noche Misteriosa Detrás de las Estrellas,,Discord\Discord.ES.xaml,
Discord.StatementText41,Historias Misteriosas a la Luz de la Luna,,Discord\Discord.ES.xaml,
Discord.StatementText42,En el Umbral de Tierras Desconocidas con la Puerta Dorada,,Discord\Discord.ES.xaml,
Discord.StatementText43,Caminos Misteriosos de la Noche Mágica,,Discord\Discord.ES.xaml,
Discord.StatementText44,Globos de Ensueño que se Elevan al Cielo,,Discord\Discord.ES.xaml,
Discord.StatementText45,Camino de los Sueños Bajo las Estrellas,,Discord\Discord.ES.xaml,
Discord.StatementText46,Pueblo en la Orilla de las Estrellas del Mundo Secreto,,Discord\Discord.ES.xaml,
Discord.StatementText47,Cuento detrás de la Montaña Brumosa,,Discord\Discord.ES.xaml,
Discord.StatementText48,Noche Estrellada que Brilla en la Oscuridad,,Discord\Discord.ES.xaml,
Launcher.WallCustomizeText,Personalizar Fondo de Pantalla,,Launcher\Launcher.ES.xaml,
PASS⦙3,PASS⦙3,Don't Touch,Launcher\Launcher.ES.xaml,Please don't touch the translation in this line.
Launcher.CreateLogText,Crear Archivo de Registro,,Launcher\Launcher.ES.xaml,
PASS⦙4,PASS⦙4,Don't Touch,Launcher\Launcher.ES.xaml,Please don't touch the translation in this line.
Launcher.ExitText,Salir,,Launcher\Launcher.ES.xaml,
PASS⦙5,PASS⦙5,Don't Touch,Launcher\Launcher.ES.xaml,Please don't touch the translation in this line.
Launcher.OpenReportText,Informar de un Problema,,Launcher\Launcher.ES.xaml,
PASS⦙6,PASS⦙6,Don't Touch,Launcher\Launcher.ES.xaml,Please don't touch the translation in this line.
Launcher.OpenText,Abrir Sucrose,,Launcher\Launcher.ES.xaml,
PASS⦙7,PASS⦙7,Don't Touch,Launcher\Launcher.ES.xaml,Please don't touch the translation in this line.
Launcher.ReportText,Informar de un Problema,,Launcher\Launcher.ES.xaml,
PASS⦙8,PASS⦙8,Don't Touch,Launcher\Launcher.ES.xaml,Please don't touch the translation in this line.
Launcher.ReportWindowTitle,Diagnóstico de Sucrose,,Launcher\Launcher.ES.xaml,
PASS⦙9,PASS⦙9,Don't Touch,Launcher\Launcher.ES.xaml,Please don't touch the translation in this line.
Launcher.SaveDialogFilter,Archivos ZIP (*.zip)|*.zip|Todos los Archivos (*.*)|*.*,,Launcher\Launcher.ES.xaml,
Launcher.SaveDialogTitle,Guardar Archivo de Registro,,Launcher\Launcher.ES.xaml,
PASS⦙10,PASS⦙10,Don't Touch,Launcher\Launcher.ES.xaml,Please don't touch the translation in this line.
Launcher.FeedbackText,Solicitudes y Comentarios,,Launcher\Launcher.ES.xaml,
PASS⦙11,PASS⦙11,Don't Touch,Launcher\Launcher.ES.xaml,Please don't touch the translation in this line.
Launcher.SettingText,Configuración,,Launcher\Launcher.ES.xaml,
PASS⦙12,PASS⦙12,Don't Touch,Launcher\Launcher.ES.xaml,Please don't touch the translation in this line.
Launcher.TrayText,Sucrose Wallpaper Engine,,Launcher\Launcher.ES.xaml,
PASS⦙13,PASS⦙13,Don't Touch,Launcher\Launcher.ES.xaml,Please don't touch the translation in this line.
Launcher.WallChangeText,Cambiar Fondo de Pantalla,,Launcher\Launcher.ES.xaml,
Launcher.WallCloseText,Cerrar Fondo de Pantalla,,Launcher\Launcher.ES.xaml,
Launcher.WallOpenText,Abrir Fondo de Pantalla,,Launcher\Launcher.ES.xaml,
Launcher.WallStartText,Iniciar Fondo de Pantalla,,Launcher\Launcher.ES.xaml,
Launcher.WallStopText,Detener Fondo de Pantalla,,Launcher\Launcher.ES.xaml,
PASS⦙14,PASS⦙14,Don't Touch,Launcher\Launcher.ES.xaml,Please don't touch the translation in this line.
Launcher.ClosedText,Cerrado,,Launcher\Launcher.ES.xaml,
Launcher.PausedText,En Pausa,,Launcher\Launcher.ES.xaml,
PASS⦙15,PASS⦙15,Don't Touch,Launcher\Launcher.ES.xaml,Please don't touch the translation in this line.
Launcher.UpdateText,Buscar Actualizaciones,,Launcher\Launcher.ES.xaml,
PASS⦙16,PASS⦙16,Don't Touch,Launcher\Launcher.ES.xaml,Please don't touch the translation in this line.
Launcher.UpdateText.Done,Preparando Actualización,,Launcher\Launcher.ES.xaml,
Launcher.UpdateText.Check,Buscando Actualizaciones,,Launcher\Launcher.ES.xaml,
Launcher.UpdateText.Progress,Progreso de Actualización {0},,Launcher\Launcher.ES.xaml,
Live.Title,{0} Notificación,,Live\Live.ES.xaml,
PASS⦙17,PASS⦙17,Don't Touch,Live\Live.ES.xaml,Please don't touch the translation in this line.
Live.Close,Cerrar,,Live\Live.ES.xaml,
Live.Continue,Continuar,,Live\Live.ES.xaml,
Live.Download,Descargar,,Live\Live.ES.xaml,
Live.Remember,Recordar,,Live\Live.ES.xaml,
PASS⦙18,PASS⦙18,Don't Touch,Live\Live.ES.xaml,Please don't touch the translation in this line.
Live.Info.WebView,Requisito de WebView,,Live\Live.ES.xaml,
Live.Info.CefSharp,Requisito de CefSharp,,Live\Live.ES.xaml,
PASS⦙19,PASS⦙19,Don't Touch,Live\Live.ES.xaml,Please don't touch the translation in this line.
Live.Message.WebView,"WebView2 Runtime no está instalado. WebView2 Runtime es un componente que permite el uso de tecnologías web modernas en aplicaciones. Por lo tanto, se requiere WebView2 Runtime para configurar el fondo de pantalla seleccionado.",,Live\Live.ES.xaml,
Live.Message.CefSharp,"VC++ Redistributable no está instalado. VC++ Redistributable proporciona algunos componentes del sistema necesarios para que CefSharp funcione correctamente. CefSharp es un marco que permite el uso de tecnologías web modernas en aplicaciones. Por lo tanto, se requiere VC++ Redistributable para configurar el fondo de pantalla seleccionado.",,Live\Live.ES.xaml,
Base64⦙1,ICAgIDxSZXNvdXJjZURpY3Rpb25hcnkuTWVyZ2VkRGljdGlvbmFyaWVzPg0KICAgICAgICA8UmVzb3VyY2VEaWN0aW9uYXJ5IFNvdXJjZT0iQXJlYS9Qb3J0YWwuQXJlYS5FUy54YW1sIiAvPg0KICAgICAgICA8UmVzb3VyY2VEaWN0aW9uYXJ5IFNvdXJjZT0iRW51bS9Qb3J0YWwuRW51bS5FUy54YW1sIiAvPg0KICAgICAgICA8UmVzb3VyY2VEaWN0aW9uYXJ5IFNvdXJjZT0iQ2F0ZWdvcnkvUG9ydGFsLkNhdGVnb3J5LkVTLnhhbWwiIC8+DQogICAgICAgIDxSZXNvdXJjZURpY3Rpb25hcnkgU291cmNlPSJDb250cm9scy9Qb3J0YWwuQ29udHJvbHMuRVMueGFtbCIgLz4NCiAgICAgICAgPFJlc291cmNlRGljdGlvbmFyeSBTb3VyY2U9IlN0b3JlUGFnZS9Qb3J0YWwuU3RvcmVQYWdlLkVTLnhhbWwiIC8+DQogICAgICAgIDxSZXNvdXJjZURpY3Rpb25hcnkgU291cmNlPSJNYWluV2luZG93L1BvcnRhbC5NYWluV2luZG93LkVTLnhhbWwiIC8+DQogICAgICAgIDxSZXNvdXJjZURpY3Rpb25hcnkgU291cmNlPSJMaWJyYXJ5UGFnZS9Qb3J0YWwuTGlicmFyeVBhZ2UuRVMueGFtbCIgLz4NCiAgICAgICAgPFJlc291cmNlRGljdGlvbmFyeSBTb3VyY2U9IlNldHRpbmdQYWdlL1BvcnRhbC5TZXR0aW5nUGFnZS5FUy54YW1sIiAvPg0KICAgIDwvUmVzb3VyY2VEaWN0aW9uYXJ5Lk1lcmdlZERpY3Rpb25hcmllcz4=,Don't Touch,Portal\Portal.ES.xaml,Please don't touch the translation in this line.
Property.WindowTitle,Sucrose Property,,Property\Property.ES.xaml,
PASS⦙20,PASS⦙20,Don't Touch,Property\Property.ES.xaml,Please don't touch the translation in this line.
Property.DeleteTip,Eliminar copia,,Property\Property.ES.xaml,
Property.RefreshTip,Actualizar interfaz,,Property\Property.ES.xaml,
Property.RestoreTip,Restaurar predeterminado,,Property\Property.ES.xaml,
PASS⦙21,PASS⦙21,Don't Touch,Property\Property.ES.xaml,Please don't touch the translation in this line.
Property.Type.NotSupport,El tipo de control '{0}' no está soportado.,,Property\Property.ES.xaml,
PASS⦙22,PASS⦙22,Don't Touch,Property\Property.ES.xaml,Please don't touch the translation in this line.
Property.ColorPicker.Color,Color,,Property\Property.ES.xaml,
Property.ColorPicker.Cancel,Cancelar,,Property\Property.ES.xaml,
Property.ColorPicker.Confirm,Confirmar,,Property\Property.ES.xaml,
Property.ColorPicker.EyeDropper,Pipeta,,Property\Property.ES.xaml,
Property.ColorPicker.Popup.Title,Sucrose Property Color Picker,,Property\Property.ES.xaml,
PASS⦙23,PASS⦙23,Don't Touch,Property\Property.ES.xaml,Please don't touch the translation in this line.
Property.FileDropDown.Tip,Seleccionar un archivo,,Property\Property.ES.xaml,
Property.FileDropDown.Filter,Todos los archivos (*.*)|*.*,,Property\Property.ES.xaml,
PASS⦙24,PASS⦙24,Don't Touch,Property\Property.ES.xaml,Please don't touch the translation in this line.
Property.FileDropDown.Access.Close,Entendido,,Property\Property.ES.xaml,
Property.FileDropDown.Access.Title,Advertencia de Acceso,,Property\Property.ES.xaml,
Property.FileDropDown.Access.Message,No tienes permiso para acceder al archivo seleccionado.,,Property\Property.ES.xaml,
Undo.QuestionTitle,Sucrose Undo,,Undo\Undo.ES.xaml,
PASS⦙25,PASS⦙25,Don't Touch,Undo\Undo.ES.xaml,Please don't touch the translation in this line.
Undo.QuestionMessage,¿Realmente desea desinstalar Sucrose Wallpaper Engine?,,Undo\Undo.ES.xaml,
Undo.QuestionDescription,"Para eliminar con todas las configuraciones, seleccione Sí; para mantener las configuraciones y eliminar solo, seleccione No; y para cancelar el proceso de eliminación, seleccione Cancelar.",,Undo\Undo.ES.xaml,
Update.WindowTitle,Sucrose Update,,Update\Update.ES.xaml,
PASS⦙26,PASS⦙26,Don't Touch,Update\Update.ES.xaml,Please don't touch the translation in this line.
Update.HelpText,Resolver el Problema,,Update\Update.ES.xaml,
PASS⦙27,PASS⦙27,Don't Touch,Update\Update.ES.xaml,Please don't touch the translation in this line.
Update.ReloadText,INTENTAR DE NUEVO,,Update\Update.ES.xaml,
PASS⦙28,PASS⦙28,Don't Touch,Update\Update.ES.xaml,Please don't touch the translation in this line.
Update.ReloadText.Check.Again,COMPROBAR DE NUEVO,,Update\Update.ES.xaml,
PASS⦙29,PASS⦙29,Don't Touch,Update\Update.ES.xaml,Please don't touch the translation in this line.
Update.ReloadText.Browser.Opened,ABIERTO EN EL NAVEGADOR,,Update\Update.ES.xaml,
Update.ReloadText.Browser.Opening,ABRIENDO EN EL NAVEGADOR,,Update\Update.ES.xaml,
PASS⦙30,PASS⦙30,Don't Touch,Update\Update.ES.xaml,Please don't touch the translation in this line.
Update.MessageText.Preparing,PREPARANDO PREPARATIVOS NECESARIOS,,Update\Update.ES.xaml,
PASS⦙31,PASS⦙31,Don't Touch,Update\Update.ES.xaml,Please don't touch the translation in this line.
Update.MessageText.Temporary,COMPROBANDO UBICACIONES TEMPORALES,,Update\Update.ES.xaml,
Update.MessageText.Temporary.Error,NO SE PUDIERON COMPROBAR LAS UBICACIONES TEMPORALES,,Update\Update.ES.xaml,
PASS⦙32,PASS⦙32,Don't Touch,Update\Update.ES.xaml,Please don't touch the translation in this line.
Update.MessageText.Connection,COMPROBANDO CONEXIÓN A INTERNET,,Update\Update.ES.xaml,
Update.MessageText.Connection.None,NO HAY CONEXIÓN A INTERNET,,Update\Update.ES.xaml,
Update.MessageText.Connection.Error,NO SE PUDO COMPROBAR LA CONEXIÓN A INTERNET,,Update\Update.ES.xaml,
PASS⦙33,PASS⦙33,Don't Touch,Update\Update.ES.xaml,Please don't touch the translation in this line.
Update.MessageText.Listing,OBTENIENDO LAS LISTAS REQUERIDAS,,Update\Update.ES.xaml,
Update.MessageText.Listing.Empty,LAS LISTAS REQUERIDAS ESTÁN VACÍAS,,Update\Update.ES.xaml,
Update.MessageText.Listing.Error,NO SE PUDIERON RECIBIR LAS LISTAS REQUERIDAS,,Update\Update.ES.xaml,
PASS⦙34,PASS⦙34,Don't Touch,Update\Update.ES.xaml,Please don't touch the translation in this line.
Update.MessageText.Filtering,LAS LISTAS SE ESTÁN FILTRANDO,,Update\Update.ES.xaml,
Update.MessageText.Filtering.Not,NO SE PUEDEN FILTRAR LAS LISTAS,,Update\Update.ES.xaml,
Update.MessageText.Filtering.Error,NO SE PUDIERON FILTRAR LAS LISTAS,,Update\Update.ES.xaml,
PASS⦙35,PASS⦙35,Don't Touch,Update\Update.ES.xaml,Please don't touch the translation in this line.
Update.MessageText.Comparing,COMPARANDO LISTAS,,Update\Update.ES.xaml,
Update.MessageText.Comparing.Update,LA APLICACIÓN YA ESTÁ ACTUALIZADA,,Update\Update.ES.xaml,
Update.MessageText.Comparing.Error,FALLO AL COMPARAR LISTAS,,Update\Update.ES.xaml,
PASS⦙36,PASS⦙36,Don't Touch,Update\Update.ES.xaml,Please don't touch the translation in this line.
Update.MessageText.Searching,BUSCANDO ARCHIVOS NECESARIOS,,Update\Update.ES.xaml,
Update.MessageText.Searching.Not,NO SE ENCONTRARON LOS ARCHIVOS NECESARIOS,,Update\Update.ES.xaml,
Update.MessageText.Searching.Error,NO SE PUDIERON BUSCAR LOS ARCHIVOS NECESARIOS,,Update\Update.ES.xaml,
Update.MessageText.Searching.Condition,ARCHIVOS REQUERIDOS NO ENCONTRADOS,,Update\Update.ES.xaml,
PASS⦙37,PASS⦙37,Don't Touch,Update\Update.ES.xaml,Please don't touch the translation in this line.
Update.MessageText.Downloading,DESCARGANDO ARCHIVOS REQUERIDOS,,Update\Update.ES.xaml,
Update.MessageText.Downloading.Error,NO SE PUDIERON DESCARGAR LOS ARCHIVOS REQUERIDOS,,Update\Update.ES.xaml,
Update.MessageText.Downloading.Complete.Cancel,SE CANCELÓ LA DESCARGA DEL ARCHIVO REQUERIDO,,Update\Update.ES.xaml,
Update.MessageText.Downloading.Complete.Error,HUBO UN ERROR AL DESCARGAR EL ARCHIVO REQUERIDO,,Update\Update.ES.xaml,
PASS⦙38,PASS⦙38,Don't Touch,Update\Update.ES.xaml,Please don't touch the translation in this line.
Update.MessageText.Running,PREPARANDO ARCHIVO DESCARGADO,,Update\Update.ES.xaml,
Update.MessageText.Running.Executing,EJECUTANDO ARCHIVO DESCARGADO,,Update\Update.ES.xaml,
Update.MessageText.Running.Executed,ARCHIVO DESCARGADO EJECUTADO,,Update\Update.ES.xaml,
Update.MessageText.Running.Not,ARCHIVO DESCARGADO NO UTILIZABLE,,Update\Update.ES.xaml,
Update.MessageText.Running.Error,FALLO AL PREPARAR ARCHIVO DESCARGADO,,Update\Update.ES.xaml,
PASS⦙39,PASS⦙39,Don't Touch,Update\Update.ES.xaml,Please don't touch the translation in this line.
Update.MessageText.Extracting,EXTRAYENDO EL ARCHIVO DESCARGADO,,Update\Update.ES.xaml,
Update.MessageText.Extracting.Executing,SE ESTÁ EJECUTANDO EL ARCHIVO EXTRAÍDO,,Update\Update.ES.xaml,
Update.MessageText.Extracting.Executed,EL ARCHIVO EXTRAÍDO HA SIDO EJECUTADO,,Update\Update.ES.xaml,
Update.MessageText.Extracting.Failed,FALLÓ LA DESCARGA DEL ARCHIVO,,Update\Update.ES.xaml,
Update.MessageText.Extracting.Corrupt,EL ARCHIVO DESCARGADO ESTÁ CORRUPTO,,Update\Update.ES.xaml,
Update.MessageText.Extracting.Not,EL ARCHIVO DESCARGADO NO ES UTILIZABLE,,Update\Update.ES.xaml,
Update.MessageText.Extracting.Error,NO SE PUDO EXTRAER EL ARCHIVO DESCARGADO,,Update\Update.ES.xaml,
Watchdog.HelpButton,Ayuda,,Watchdog\Watchdog.ES.xaml,
Watchdog.CloseButton,Cerca,,Watchdog\Watchdog.ES.xaml,
Watchdog.ErrorEmpty,"Desafortunadamente, no se pudieron capturar los detalles del error.",,Watchdog\Watchdog.ES.xaml,
Watchdog.ErrorMessage,Ocurrió un error inesperado:,,Watchdog\Watchdog.ES.xaml,
Watchdog.ErrorTitle,Error,,Watchdog\Watchdog.ES.xaml,
Watchdog.HideButton,Esconder,,Watchdog\Watchdog.ES.xaml,
Watchdog.ShowButton,Mostrar,,Watchdog\Watchdog.ES.xaml,
Watchdog.StackTrace,Rastreo de Pila:,,Watchdog\Watchdog.ES.xaml,
Watchdog.WindowTitle,Sucrose Watchdog,,Watchdog\Watchdog.ES.xaml,
Portal.Area.Data,Datos,,Portal\Area\Portal.Area.ES.xaml,
Portal.Area.Sound,Sonido,,Portal\Area\Portal.Area.ES.xaml,
Portal.Area.Log,Registro,,Portal\Area\Portal.Area.ES.xaml,
Portal.Area.Hook,Gancho,,Portal\Area\Portal.Area.ES.xaml,
Portal.Area.Store,Tienda,,Portal\Area\Portal.Area.ES.xaml,
Portal.Area.Donate,Donar,,Portal\Area\Portal.Area.ES.xaml,
Portal.Area.System,Sistema,,Portal\Area\Portal.Area.ES.xaml,
Portal.Area.Cache,Cache,,Portal\Area\Portal.Area.ES.xaml,
Portal.Area.Laptop,Portátil,,Portal\Area\Portal.Area.ES.xaml,
Portal.Area.Support,Soporte,,Portal\Area\Portal.Area.ES.xaml,
Portal.Area.Reset,Restablecer,,Portal\Area\Portal.Area.ES.xaml,
Portal.Area.Backup,Respaldo,,Portal\Area\Portal.Area.ES.xaml,
Portal.Area.Priority,Prioridad,,Portal\Area\Portal.Area.ES.xaml,
Portal.Area.Engines,Motores,,Portal\Area\Portal.Area.ES.xaml,
Portal.Area.Update,Actualizar,,Portal\Area\Portal.Area.ES.xaml,
